DateTime;ActivePower;ProductionForecast_D;ProductionForecast_M
2020-03-11 06:00:00;1781,016607002817;1966,538398;1711,0000000000002
2020-03-11 07:00:00;2024,9180590461667;1903,320733;1856,5
2020-03-11 08:00:00;1999,9067449050333;2037,231197;1959,0
2020-03-11 09:00:00;2024,2749472739667;2033,737825;2008,0
2020-03-11 10:00:00;2053,2108537572167;2033,057991;2008,0
2020-03-11 11:00:00;2035,9191905718835;1552,572821;2000,0
2020-03-11 12:00:00;2055,7900662944335;2026,865457;2000,0
2020-03-11 13:00:00;1999,5002607426502;1990,66051;1938,5
2020-03-11 14:00:00;1901,0770143560337;1851,68521;1877,0
2020-03-11 15:00:00;2004,8250414866834;2005,521831;1836,0
2020-03-11 16:00:00;1983,1053325992998;1567,353123;1795,0
2020-03-11 17:00:00;1910,6496696469833;1901,625042;1711,0000000000002
2020-03-11 18:00:00;1804,8844265680166;1941,498359;1753,0000000000002
2020-03-11 19:00:00;1021,9121121337001;1957,311664;1836,0
2020-03-11 20:00:00;1684,824443331033;1963,066319;1897,5
2020-03-11 21:00:00;1711,6011041921336;1960,693265;1979,5
2020-03-11 23:00:00;2058,93409364355;2048,750631;1979,5
2020-03-12 00:00:00;2058,9160953158503;2047,676598;2032,0
2020-03-12 01:00:00;1928,5506857183666;2047,29049;2020,0
2020-03-12 02:00:00;1969,76235395635;2051,275552;2008,0
2020-03-12 03:00:00;2033,84745132885;2049,307565;1979,5
2020-03-12 04:00:00;2042,1048887265667;2048,656045;2000,0
2020-03-12 05:00:00;2057,2685633342003;2039,676271;2012,0
2020-03-12 06:00:00;2056,4089161306;1890,283296;2024,0
2020-03-12 07:00:00;1961,4390566787833;1653,353589;1856,5
2020-03-12 08:00:00;942,5367071191167;1228,178279;1458,9999999999998
2020-03-12 09:00:00;499,0446211257334;856,933085;1137,4
2020-03-12 10:00:00;1288,47322031605;429,223056;945,6
2020-03-12 11:00:00;643,4971319176167;339,305993;812,0
2020-03-12 12:00:00;609,4034527806999;904,890232;711,8000000000001
2020-03-12 13:00:00;1417,9348657021167;871,121088;745,1999999999998
2020-03-12 14:00:00;1251,8335604444999;1438,482771;745,1999999999998
2020-03-12 15:00:00;1313,9250719765498;1117,875605;745,1999999999998
2020-03-12 16:00:00;690,9908991123833;920,059186;778,6000000000001
2020-03-12 17:00:00;801,63346648;850,249005;778,6000000000001
2020-03-12 18:00:00;723,6938838036167;1154,471676;812,0
2020-03-12 19:00:00;927,4625420850667;1217,912607;912,2
2020-03-12 20:00:00;867,4613292350332;1189,649907;1097,8000000000002
2020-03-12 21:00:00;1429,4265753092332;1442,478231;1256,1999999999998
2020-03-12 22:00:00;1075,1871060247665;1501,872979;1335,4
2020-03-12 23:00:00;594,63512303575;1524,796677;1416,9999999999998
2020-03-13 00:00:00;1171,3943423515832;1672,144527;1458,9999999999998
2020-03-13 01:00:00;1861,6577384618831;1700,086816;1458,9999999999998
2020-03-13 02:00:00;1696,2697338270336;1760,266885;1501,0000000000002
2020-03-13 03:00:00;1798,6262638630167;1800,574303;1501,0000000000002
2020-03-13 04:00:00;1969,04925015565;1813,337572;1416,9999999999998
2020-03-13 05:00:00;1287,3776601749166;1820,683696;1375,0
2020-03-13 06:00:00;685,7950950209333;1083,481937;1458,9999999999998
2020-03-13 07:00:00;911,4944149336999;986,84937;1375,0
2020-03-13 09:00:00;1273,326460006867;729,136881;1216,6
2020-03-13 10:00:00;896,9054946201833;537,777309;1018,6
2020-03-13 11:00:00;618,3899206576333;877,379023;878,8
2020-03-13 12:00:00;622,37374224235;740,33363;845,3999999999999
2020-03-13 13:00:00;337,21952710671667;544,788606;678,3999999999999
2020-03-13 14:00:00;321,38025656215;577,124531;543,3999999999999
2020-03-13 15:00:00;347,0347684813333;514,376342;441,80000000000007
2020-03-13 16:00:00;285,4026026973833;104,573472;298,0
2020-03-13 17:00:00;292,8130728978834;77,899932;182,8
2020-03-13 18:00:00;39,197262520466666;348,181178;138,40000000000003
2020-03-13 19:00:00;24,037101389;486,274369;94,0
2020-03-13 20:00:00;27,47410768996667;414,168758;71,80000000000001
2020-03-13 21:00:00;103,10251361385001;198,781924;64,4
2020-03-13 22:00:00;144,60194310986665;44,397346;27,40000000000001
2020-03-13 23:00:00;96,14745477826666;0,0;14,000000000000004
2020-03-14 00:00:00;81,32441169529999;0,0;18,0
2020-03-14 01:00:00;59,478387094666665;0,0;5,9999999999999964
2020-03-14 02:00:00;29,01452435071667;0,0;0,0
2020-03-14 03:00:00;198,33008030896667;0,0;4,000000000000004
2020-03-14 04:00:00;105,83390601313333;27,714925;5,9999999999999964
2020-03-14 05:00:00;275,25679018515;41,69829;15,999999999999996
2020-03-14 06:00:00;44,56334983071667;26,576208;64,4
2020-03-14 07:00:00;102,35022549301665;37,611791;57,0
2020-03-14 08:00:00;368,9366347344333;0,0;64,4
2020-03-14 09:00:00;513,403470967;40,122195;79,2
2020-03-14 10:00:00;331,4607868866167;66,724411;127,29999999999998
2020-03-14 11:00:00;345,4745847463334;173,673536;205,0
2020-03-14 12:00:00;523,65207163805;203,558056;335,20000000000005
2020-03-14 13:00:00;529,3587739618166;344,795977;316,5999999999999
2020-03-14 14:00:00;478,6148633746334;366,098381;316,5999999999999
2020-03-14 15:00:00;190,51096950916667;335,893782;316,5999999999999
2020-03-14 16:00:00;188,7855759384333;333,17284;260,79999999999995
2020-03-14 17:00:00;211,94113738618333;232,315022;279,4000000000001
2020-03-14 18:00:00;433,4595995321667;418,050733;279,4000000000001
2020-03-14 19:00:00;308,89127380378335;546,029966;416,3999999999999
2020-03-14 20:00:00;672,7481700816332;621,940059;594,1999999999999
2020-03-14 21:00:00;1343,99176182105;722,862007;845,3999999999999
2020-03-14 22:00:00;1465,4191304203832;766,533678;845,3999999999999
2020-03-14 23:00:00;1397,0585639477497;805,086769;912,2
2020-03-15 00:00:00;1187,2312849441003;748,045738;979,0
2020-03-15 01:00:00;1145,8825920996167;784,892291;912,2
2020-03-15 02:00:00;1127,0959899025167;665,744354;812,0
2020-03-15 03:00:00;1163,9221845980833;723,206719;778,6000000000001
2020-03-15 04:00:00;1184,1602433172832;787,022784;778,6000000000001
2020-03-15 05:00:00;909,9713410745167;795,397723;778,6000000000001
2020-03-15 06:00:00;911,8038822671;703,603971;845,3999999999999
2020-03-15 07:00:00;872,9120839750002;644,238239;711,8000000000001
2020-03-15 08:00:00;420,1543820196334;579,113235;619,6000000000001
2020-03-15 09:00:00;166,70319097681667;641,957177;568,8000000000001
2020-03-15 10:00:00;289,87200360305;700,173219;711,8000000000001
2020-03-15 11:00:00;470,33366234703334;889,499674;845,3999999999999
2020-03-15 12:00:00;969,4660529424167;1188,284618;1058,1999999999998
2020-03-15 13:00:00;842,7172480187002;942,761684;778,6000000000001
2020-03-15 14:00:00;757,5669492996499;610,113183;619,6000000000001
2020-03-15 15:00:00;751,7937329701667;401,694881;492,6000000000001
2020-03-15 16:00:00;654,1431105529;265,585176;372,4000000000001
2020-03-15 17:00:00;413,1506141703667;270,649249;279,4000000000001
2020-03-15 18:00:00;433,8036192402833;135,670218;223,59999999999997
2020-03-15 19:00:00;439,8754478065334;225,09337;182,8
2020-03-15 20:00:00;818,0502791604334;215,689735;138,40000000000003
2020-03-15 21:00:00;1283,15222475285;259,852219;116,20000000000002
2020-03-15 22:00:00;646,2019102177334;50,577316;34,80000000000001
2020-03-15 23:00:00;197,4228749349833;0,0;7,999999999999998
2020-03-16 00:00:00;229,82648938748332;0,0;242,20000000000005
2020-03-16 01:00:00;67,42205896508334;0,0;242,20000000000005
2020-03-16 02:00:00;29,181844635899996;0,0;223,59999999999997
2020-03-16 03:00:00;6,4639366249500005;29,078102;223,59999999999997
2020-03-16 04:00:00;12,347140060033334;84,31267;242,20000000000005
2020-03-16 05:00:00;66,30053821581667;324,655588;242,20000000000005
2020-03-16 06:00:00;90,84662899903333;314,909501;279,4000000000001
2020-03-16 07:00:00;25,519059787416666;234,341138;260,79999999999995
2020-03-16 17:00:00;2,2795951666166667;60,570205;64,4
2020-03-16 18:00:00;394,0044943610333;163,543708;71,80000000000001
2020-03-16 19:00:00;221,98508802115;130,58372;57,0
2020-03-16 20:00:00;203,30826115918333;101,628556;49,6
2020-03-16 21:00:00;80,22980112313333;200,527627;49,6
2020-03-16 22:00:00;14,291120379816666;323,921355;57,0
2020-03-17 02:00:00;88,18239994576668;0,0;10,0
2020-03-17 03:00:00;22,193197958833334;0,0;49,6
2020-03-18 07:00:00;4,667783974433333;0,0;14,000000000000004
2020-03-18 08:00:00;25,77864098025;0,0;5,9999999999999964
2020-03-18 19:00:00;1,1990005884;0,0;0,0
2020-03-18 20:00:00;1,0788596827166665;0,0;0,0
2020-03-18 23:00:00;8,954956350216667;0,0;0,0
2020-03-19 09:00:00;11,909939125933333;40,260701;2,0000000000000018
2020-03-19 12:00:00;78,73550545986667;0,0;7,999999999999998
2020-03-19 13:00:00;60,958374505116666;0,0;5,9999999999999964
2020-03-19 16:00:00;2,1390806528333335;197,59974;7,999999999999998
2020-03-19 17:00:00;78,58640167286666;301,611802;34,80000000000001
2020-03-19 18:00:00;186,12549106569998;363,307108;116,20000000000002
2020-03-19 19:00:00;547,69366607205;363,307108;127,29999999999998
2020-03-19 20:00:00;648,1602657304667;301,611802;160,59999999999997
2020-03-19 21:00:00;591,7170055794;264,102023;193,90000000000003
2020-03-19 22:00:00;188,46783983493333;213,172579;149,5
2020-03-19 23:00:00;105,14037322586665;182,720771;116,20000000000002
2020-03-20 00:00:00;52,01393392018334;142,185839;182,8
2020-03-20 01:00:00;21,91994851205;107,514845;138,40000000000003
2020-03-20 02:00:00;11,913554904483334;78,253005;94,0
2020-03-20 03:00:00;19,164842330800003;69,621998;71,80000000000001
2020-03-20 04:00:00;25,527869965933338;61,524213;57,0
2020-03-20 05:00:00;47,04169210556666;53,942701;42,19999999999999
